game_id,date,year,home_team,home_abbr,away_team,away_abbr,home_score,away_score,home_win,winning_team,losing_team,home_pitcher,away_pitcher,venue
662498,2022-07-08,2022,New York Mets,121,Miami Marlins,146,2,5,0,Miami Marlins,New York Mets,Chris Bassitt,Pablo López,Citi Field
663202,2022-07-08,2022,Boston Red Sox,111,New York Yankees,147,5,12,0,New York Yankees,Boston Red Sox,Connor Seabold,Nestor Cortes,Fenway Park
661522,2022-07-08,2022,Atlanta Braves,144,Washington Nationals,120,12,2,1,Atlanta Braves,Washington Nationals,Charlie Morton,Erick Fedde,Truist Park
661843,2022-07-08,2022,Texas Rangers,140,Minnesota Twins,142,6,5,1,Texas Rangers,Minnesota Twins,Jon Gray,Sonny Gray,Globe Life Field
662614,2022-07-08,2022,Kansas City Royals,118,Cleveland Guardians,114,4,3,1,Kansas City Royals,Cleveland Guardians,Brady Singer,Aaron Civale,Kauffman Stadium
661412,2022-07-08,2022,Chicago White Sox,145,Detroit Tigers,116,5,7,0,Detroit Tigers,Chicago White Sox,Lucas Giolito,Tarik Skubal,Guaranteed Rate Field
661177,2022-07-08,2022,Milwaukee Brewers,158,Pittsburgh Pirates,134,4,3,1,Milwaukee Brewers,Pittsburgh Pirates,Aaron Ashby,JT Brubaker,American Family Field
661136,2022-07-08,2022,St. Louis Cardinals,138,Philadelphia Phillies,143,0,2,0,Philadelphia Phillies,St. Louis Cardinals,Adam Wainwright,Zack Wheeler,Busch Stadium
663319,2022-07-08,2022,Arizona Diamondbacks,109,Colorado Rockies,115,5,6,0,Colorado Rockies,Arizona Diamondbacks,Zac Gallen,Chad Kuhl,Chase Field
662352,2022-07-08,2022,Oakland Athletics,133,Houston Astros,117,3,8,0,Houston Astros,Oakland Athletics,Paul Blackburn,José Urquidy,Oakland Coliseum
662225,2022-07-08,2022,San Diego Padres,135,San Francisco Giants,137,6,3,1,San Diego Padres,San Francisco Giants,Blake Snell,Sam Long,Petco Park
662610,2022-07-08,2022,Los Angeles Dodgers,119,Chicago Cubs,112,4,3,1,Los Angeles Dodgers,Chicago Cubs,Tyler Anderson,Keegan Thompson,Dodger Stadium
662155,2022-07-08,2022,Seattle Mariners,136,Toronto Blue Jays,141,5,2,1,Seattle Mariners,Toronto Blue Jays,George Kirby,Ross Stripling,T-Mobile Park
661411,2022-07-09,2022,Chicago White Sox,145,Detroit Tigers,116,8,0,1,Chicago White Sox,Detroit Tigers,Johnny Cueto,Garrett Hill,Guaranteed Rate Field
661137,2022-07-09,2022,St. Louis Cardinals,138,Philadelphia Phillies,143,0,1,0,Philadelphia Phillies,St. Louis Cardinals,Dakota Hudson,Kyle Gibson,Busch Stadium
661071,2022-07-09,2022,Baltimore Orioles,110,Los Angeles Angels,108,1,0,1,Baltimore Orioles,Los Angeles Angels,Dean Kremer,Patrick Sandoval,Oriole Park at Camden Yards
661842,2022-07-09,2022,Texas Rangers,140,Minnesota Twins,142,9,7,1,Texas Rangers,Minnesota Twins,Martín Pérez,Devin Smeltzer,Globe Life Field
662351,2022-07-09,2022,Oakland Athletics,133,Houston Astros,117,3,2,1,Oakland Athletics,Houston Astros,Zach Logue,Framber Valdez,Oakland Coliseum
663310,2022-07-09,2022,Arizona Diamondbacks,109,Colorado Rockies,115,9,2,1,Arizona Diamondbacks,Colorado Rockies,Madison Bumgarner,Kyle Freeland,Chase Field
662663,2022-07-09,2022,Kansas City Royals,118,Cleveland Guardians,114,1,13,0,Cleveland Guardians,Kansas City Royals,Jonathan Heasley,Triston McKenzie,Kauffman Stadium
663092,2022-07-09,2022,Cincinnati Reds,113,Tampa Bay Rays,139,5,4,1,Cincinnati Reds,Tampa Bay Rays,Hunter Greene,Drew Rasmussen,Great American Ball Park
661508,2022-07-09,2022,Atlanta Braves,144,Washington Nationals,120,4,3,1,Atlanta Braves,Washington Nationals,Kyle Wright,Patrick Corbin,Truist Park
662497,2022-07-09,2022,New York Mets,121,Miami Marlins,146,5,4,1,New York Mets,Miami Marlins,Carlos Carrasco,Braxton Garrett,Citi Field
661224,2022-07-09,2022,Milwaukee Brewers,158,Pittsburgh Pirates,134,3,4,0,Pittsburgh Pirates,Milwaukee Brewers,Brandon Woodruff,Zach Thompson,American Family Field
662266,2022-07-09,2022,San Diego Padres,135,San Francisco Giants,137,1,3,0,San Francisco Giants,San Diego Padres,Yu Darvish,Carlos Rodón,Petco Park
663223,2022-07-09,2022,Boston Red Sox,111,New York Yankees,147,6,5,1,Boston Red Sox,New York Yankees,Kutter Crawford,Jordan Montgomery,Fenway Park
662683,2022-07-09,2022,Los Angeles Dodgers,119,Chicago Cubs,112,4,2,1,Los Angeles Dodgers,Chicago Cubs,Clayton Kershaw,Marcus Stroman,Dodger Stadium
662147,2022-07-09,2022,Seattle Mariners,136,Toronto Blue Jays,141,2,1,1,Seattle Mariners,Toronto Blue Jays,Robbie Ray,Alek Manoah,T-Mobile Park
661092,2022-07-10,2022,Baltimore Orioles,110,Los Angeles Angels,108,9,5,1,Baltimore Orioles,Los Angeles Angels,Austin Voth,José Suarez,Oriole Park at Camden Yards
661520,2022-07-10,2022,Atlanta Braves,144,Washington Nationals,120,4,3,1,Atlanta Braves,Washington Nationals,Ian Anderson,Paolo Espino,Truist Park
663048,2022-07-10,2022,Cincinnati Reds,113,Tampa Bay Rays,139,10,5,1,Cincinnati Reds,Tampa Bay Rays,Nick Lodolo,Shane Baz,Great American Ball Park
662496,2022-07-10,2022,New York Mets,121,Miami Marlins,146,0,2,0,Miami Marlins,New York Mets,Taijuan Walker,Sandy Alcantara,Citi Field
662662,2022-07-10,2022,Kansas City Royals,118,Cleveland Guardians,114,5,1,1,Kansas City Royals,Cleveland Guardians,Zack Greinke,Zach Plesac,Kauffman Stadium
661410,2022-07-10,2022,Chicago White Sox,145,Detroit Tigers,116,4,2,1,Chicago White Sox,Detroit Tigers,Michael Kopech,Drew Hutchison,Guaranteed Rate Field
661178,2022-07-10,2022,Milwaukee Brewers,158,Pittsburgh Pirates,134,6,8,0,Pittsburgh Pirates,Milwaukee Brewers,Eric Lauer,Jose Quintana,American Family Field
661135,2022-07-10,2022,St. Louis Cardinals,138,Philadelphia Phillies,143,4,3,1,St. Louis Cardinals,Philadelphia Phillies,Andre Pallante,Nick Nelson,Busch Stadium
661808,2022-07-10,2022,Texas Rangers,140,Minnesota Twins,142,5,6,0,Minnesota Twins,Texas Rangers,Dane Dunning,Dylan Bundy,Globe Life Field
662215,2022-07-10,2022,Oakland Athletics,133,Houston Astros,117,1,6,0,Houston Astros,Oakland Athletics,Cole Irvin,Jake Odorizzi,Oakland Coliseum
663307,2022-07-10,2022,Arizona Diamondbacks,109,Colorado Rockies,115,2,3,0,Colorado Rockies,Arizona Diamondbacks,Tyler Gilbert,Germán Márquez,Chase Field
662729,2022-07-10,2022,Los Angeles Dodgers,119,Chicago Cubs,112,11,9,1,Los Angeles Dodgers,Chicago Cubs,Julio Urías,Drew Smyly,Dodger Stadium
662198,2022-07-10,2022,San Diego Padres,135,San Francisco Giants,137,0,12,0,San Francisco Giants,San Diego Padres,MacKenzie Gore,Alex Wood,Petco Park
662183,2022-07-10,2022,Seattle Mariners,136,Toronto Blue Jays,141,6,5,1,Seattle Mariners,Toronto Blue Jays,Logan Gilbert,,T-Mobile Park
663232,2022-07-10,2022,Boston Red Sox,111,New York Yankees,147,11,6,1,Boston Red Sox,New York Yankees,Nick Pivetta,Jameson Taillon,Fenway Park
662700,2022-07-11,2022,Kansas City Royals,118,Detroit Tigers,116,3,1,1,Kansas City Royals,Detroit Tigers,Brad Keller,Michael Pineda,Kauffman Stadium
662661,2022-07-11,2022,Kansas City Royals,118,Detroit Tigers,116,7,3,1,Kansas City Royals,Detroit Tigers,Daniel Lynch IV,Alex Faedo,Kauffman Stadium
661324,2022-07-11,2022,Miami Marlins,146,Pittsburgh Pirates,134,1,5,0,Pittsburgh Pirates,Miami Marlins,Trevor Rogers,Mitch Keller,loanDepot park
661878,2022-07-11,2022,Tampa Bay Rays,139,Boston Red Sox,111,10,5,1,Tampa Bay Rays,Boston Red Sox,Matt Wisler,Brayan Bello,Tropicana Field
662956,2022-07-11,2022,Cleveland Guardians,114,Chicago White Sox,145,8,4,1,Cleveland Guardians,Chicago White Sox,Cal Quantrill,Lance Lynn,Progressive Field
661120,2022-07-11,2022,St. Louis Cardinals,138,Philadelphia Phillies,143,6,1,1,St. Louis Cardinals,Philadelphia Phillies,Miles Mikolas,Aaron Nola,Busch Stadium
661507,2022-07-11,2022,Atlanta Braves,144,New York Mets,121,1,4,0,New York Mets,Atlanta Braves,Max Fried,Max Scherzer,Truist Park
661814,2022-07-11,2022,Texas Rangers,140,Oakland Athletics,133,10,8,1,Texas Rangers,Oakland Athletics,Spencer Howard,Adrián Martinez,Globe Life Field
662996,2022-07-11,2022,Colorado Rockies,115,San Diego Padres,135,5,6,0,San Diego Padres,Colorado Rockies,José Ureña,Sean Manaea,Coors Field
662100,2022-07-11,2022,San Francisco Giants,137,Arizona Diamondbacks,109,3,4,0,Arizona Diamondbacks,San Francisco Giants,Alex Cobb,Merrill Kelly,Oracle Park
663087,2022-07-12,2022,Cleveland Guardians,114,Chicago White Sox,145,4,1,1,Cleveland Guardians,Chicago White Sox,Shane Bieber,Davis Martin,Progressive Field
662976,2022-07-12,2022,Cleveland Guardians,114,Chicago White Sox,145,0,7,0,Chicago White Sox,Cleveland Guardians,Konnor Pilkington,Dylan Cease,Progressive Field
661377,2022-07-12,2022,Miami Marlins,146,Pittsburgh Pirates,134,2,3,0,Pittsburgh Pirates,Miami Marlins,Daniel Castano,Chris Stratton,loanDepot park
661262,2022-07-12,2022,New York Yankees,147,Cincinnati Reds,113,3,4,0,Cincinnati Reds,New York Yankees,Gerrit Cole,Graham Ashcraft,Yankee Stadium
661722,2022-07-12,2022,Toronto Blue Jays,141,Philadelphia Phillies,143,4,3,1,Toronto Blue Jays,Philadelphia Phillies,José Berríos,Andrew Bellatti,Rogers Centre
661877,2022-07-12,2022,Tampa Bay Rays,139,Boston Red Sox,111,3,2,1,Tampa Bay Rays,Boston Red Sox,Corey Kluber,Chris Sale,Tropicana Field
661506,2022-07-12,2022,Atlanta Braves,144,New York Mets,121,4,1,1,Atlanta Braves,New York Mets,Spencer Strider,David Peterson,Truist Park
661688,2022-07-12,2022,Minnesota Twins,142,Milwaukee Brewers,158,3,6,0,Milwaukee Brewers,Minnesota Twins,Josh Winder,Jason Alexander,Target Field
661119,2022-07-12,2022,St. Louis Cardinals,138,Los Angeles Dodgers,119,7,6,1,St. Louis Cardinals,Los Angeles Dodgers,Jordan Hicks,Mitch White,Busch Stadium
663187,2022-07-12,2022,Chicago Cubs,112,Baltimore Orioles,110,2,4,0,Baltimore Orioles,Chicago Cubs,Adrian Sampson,Jordan Lyles,Wrigley Field
661813,2022-07-12,2022,Texas Rangers,140,Oakland Athletics,133,7,14,0,Oakland Athletics,Texas Rangers,Glenn Otto Jr.,James Kaprielian,Globe Life Field
662660,2022-07-12,2022,Kansas City Royals,118,Detroit Tigers,116,5,7,0,Detroit Tigers,Kansas City Royals,Kris Bubic,Beau Brieske,Kauffman Stadium
662984,2022-07-12,2022,Colorado Rockies,115,San Diego Padres,135,5,3,1,Colorado Rockies,San Diego Padres,Austin Gomber,Mike Clevinger,Coors Field
663402,2022-07-12,2022,Los Angeles Angels,108,Houston Astros,117,5,6,0,Houston Astros,Los Angeles Angels,Noah Syndergaard,Luis Garcia,Angel Stadium
662108,2022-07-12,2022,San Francisco Giants,137,Arizona Diamondbacks,109,13,0,1,San Francisco Giants,Arizona Diamondbacks,Logan Webb,Dallas Keuchel,Oracle Park
662517,2022-07-13,2022,Washington Nationals,120,Seattle Mariners,136,4,6,0,Seattle Mariners,Washington Nationals,Josiah Gray,Chris Flexen,Nationals Park
662531,2022-07-13,2022,Washington Nationals,120,Seattle Mariners,136,1,2,0,Seattle Mariners,Washington Nationals,Erick Fedde,Erik Swanson,Nationals Park
661505,2022-07-13,2022,Atlanta Braves,144,New York Mets,121,3,7,0,New York Mets,Atlanta Braves,Charlie Morton,Chris Bassitt,Truist Park
661687,2022-07-13,2022,Minnesota Twins,142,Milwaukee Brewers,158,4,1,1,Minnesota Twins,Milwaukee Brewers,Joe Ryan,Aaron Ashby,Target Field
662659,2022-07-13,2022,Kansas City Royals,118,Detroit Tigers,116,5,2,1,Kansas City Royals,Detroit Tigers,Brady Singer,Tarik Skubal,Kauffman Stadium
662107,2022-07-13,2022,San Francisco Giants,137,Arizona Diamondbacks,109,4,3,1,San Francisco Giants,Arizona Diamondbacks,John Brebbia,Zac Gallen,Oracle Park
661376,2022-07-13,2022,Miami Marlins,146,Pittsburgh Pirates,134,5,4,1,Miami Marlins,Pittsburgh Pirates,Pablo López,JT Brubaker,loanDepot park
661269,2022-07-13,2022,New York Yankees,147,Cincinnati Reds,113,7,6,1,New York Yankees,Cincinnati Reds,Luis Severino,Mike Minor,Yankee Stadium
661721,2022-07-13,2022,Toronto Blue Jays,141,Philadelphia Phillies,143,8,2,1,Toronto Blue Jays,Philadelphia Phillies,Ross Stripling,Zack Wheeler,Rogers Centre
661876,2022-07-13,2022,Tampa Bay Rays,139,Boston Red Sox,111,4,1,1,Tampa Bay Rays,Boston Red Sox,Shane McClanahan,Josh Winckowski,Tropicana Field
662949,2022-07-13,2022,Cleveland Guardians,114,Chicago White Sox,145,1,2,0,Chicago White Sox,Cleveland Guardians,Aaron Civale,Lucas Giolito,Progressive Field
661118,2022-07-13,2022,St. Louis Cardinals,138,Los Angeles Dodgers,119,6,7,0,Los Angeles Dodgers,St. Louis Cardinals,Adam Wainwright,Tony Gonsolin,Busch Stadium
663230,2022-07-13,2022,Chicago Cubs,112,Baltimore Orioles,110,1,7,0,Baltimore Orioles,Chicago Cubs,Justin Steele,Spenser Watkins,Wrigley Field
661812,2022-07-13,2022,Texas Rangers,140,Oakland Athletics,133,5,2,1,Texas Rangers,Oakland Athletics,Jon Gray,Paul Blackburn,Globe Life Field
662895,2022-07-13,2022,Colorado Rockies,115,San Diego Padres,135,10,6,1,Colorado Rockies,San Diego Padres,Chad Kuhl,Joe Musgrove,Coors Field
663401,2022-07-13,2022,Los Angeles Angels,108,Houston Astros,117,7,1,1,Los Angeles Angels,Houston Astros,Shohei Ohtani,Cristian Javier,Angel Stadium
661375,2022-07-14,2022,Miami Marlins,146,Pittsburgh Pirates,134,3,2,1,Miami Marlins,Pittsburgh Pirates,Braxton Garrett,Zach Thompson,loanDepot park
661100,2022-07-14,2022,Colorado Rockies,115,San Diego Padres,135,8,5,1,Colorado Rockies,San Diego Padres,Kyle Freeland,Blake Snell,Coors Field
662518,2022-07-14,2022,Washington Nationals,120,Atlanta Braves,144,4,5,0,Atlanta Braves,Washington Nationals,Aníbal Sánchez,Kyle Wright,Nationals Park
661261,2022-07-14,2022,New York Yankees,147,Cincinnati Reds,113,6,7,0,Cincinnati Reds,New York Yankees,Nestor Cortes,Luis Castillo,Yankee Stadium
661720,2022-07-14,2022,Toronto Blue Jays,141,Kansas City Royals,118,1,3,0,Kansas City Royals,Toronto Blue Jays,Kevin Gausman,Angel Zerpa,Rogers Centre
663123,2022-07-14,2022,Cleveland Guardians,114,Detroit Tigers,116,4,0,1,Cleveland Guardians,Detroit Tigers,Triston McKenzie,Elvin Rodríguez,Progressive Field
661875,2022-07-14,2022,Tampa Bay Rays,139,Boston Red Sox,111,5,4,1,Tampa Bay Rays,Boston Red Sox,Drew Rasmussen,Kutter Crawford,Tropicana Field
661117,2022-07-14,2022,St. Louis Cardinals,138,Los Angeles Dodgers,119,0,4,0,Los Angeles Dodgers,St. Louis Cardinals,Dakota Hudson,Tyler Anderson,Busch Stadium
661675,2022-07-14,2022,Minnesota Twins,142,Chicago White Sox,145,2,12,0,Chicago White Sox,Minnesota Twins,Sonny Gray,Johnny Cueto,Target Field
661101,2022-07-14,2022,Chicago Cubs,112,New York Mets,121,0,8,0,New York Mets,Chicago Cubs,Keegan Thompson,Carlos Carrasco,Wrigley Field
661811,2022-07-14,2022,Texas Rangers,140,Seattle Mariners,136,5,6,0,Seattle Mariners,Texas Rangers,Martín Pérez,Marco Gonzales,Globe Life Field
663386,2022-07-14,2022,Los Angeles Angels,108,Houston Astros,117,2,3,0,Houston Astros,Los Angeles Angels,Reid Detmers,Framber Valdez,Angel Stadium
662109,2022-07-14,2022,San Francisco Giants,137,Milwaukee Brewers,158,2,3,0,Milwaukee Brewers,San Francisco Giants,Carlos Rodón,Corbin Burnes,Oracle Park
661374,2022-07-15,2022,Miami Marlins,146,Philadelphia Phillies,143,1,2,0,Philadelphia Phillies,Miami Marlins,Sandy Alcantara,Kyle Gibson,loanDepot park
662516,2022-07-15,2022,Washington Nationals,120,Atlanta Braves,144,4,8,0,Atlanta Braves,Washington Nationals,Patrick Corbin,Ian Anderson,Nationals Park
661260,2022-07-15,2022,New York Yankees,147,Boston Red Sox,111,4,5,0,Boston Red Sox,New York Yankees,Jordan Montgomery,Nathan Eovaldi,Yankee Stadium
661719,2022-07-15,2022,Toronto Blue Jays,141,Kansas City Royals,118,8,1,1,Toronto Blue Jays,Kansas City Royals,Alek Manoah,Zack Greinke,Rogers Centre
662942,2022-07-15,2022,Cleveland Guardians,114,Detroit Tigers,116,6,5,1,Cleveland Guardians,Detroit Tigers,Zach Plesac,Drew Hutchison,Progressive Field
661874,2022-07-15,2022,Tampa Bay Rays,139,Baltimore Orioles,110,5,4,1,Tampa Bay Rays,Baltimore Orioles,Luis Patiño,Tyler Wells,Tropicana Field
661810,2022-07-15,2022,Texas Rangers,140,Seattle Mariners,136,3,8,0,Seattle Mariners,Texas Rangers,Matt Bush,Robbie Ray,Globe Life Field
662923,2022-07-15,2022,Houston Astros,117,Oakland Athletics,133,1,5,0,Oakland Athletics,Houston Astros,José Urquidy,Cole Irvin,Minute Maid Park
661674,2022-07-15,2022,Minnesota Twins,142,Chicago White Sox,145,2,6,0,Chicago White Sox,Minnesota Twins,Devin Smeltzer,Michael Kopech,Target Field
661116,2022-07-15,2022,St. Louis Cardinals,138,Cincinnati Reds,113,7,3,1,St. Louis Cardinals,Cincinnati Reds,Andre Pallante,Hunter Greene,Busch Stadium
661113,2022-07-15,2022,Colorado Rockies,115,Pittsburgh Pirates,134,13,2,1,Colorado Rockies,Pittsburgh Pirates,Germán Márquez,Jose Quintana,Coors Field
663385,2022-07-15,2022,Los Angeles Angels,108,Los Angeles Dodgers,119,1,9,0,Los Angeles Dodgers,Los Angeles Angels,Patrick Sandoval,Clayton Kershaw,Angel Stadium
662197,2022-07-15,2022,San Diego Padres,135,Arizona Diamondbacks,109,5,3,1,San Diego Padres,Arizona Diamondbacks,Yu Darvish,Madison Bumgarner,Petco Park
662072,2022-07-15,2022,San Francisco Giants,137,Milwaukee Brewers,158,8,5,1,San Francisco Giants,Milwaukee Brewers,Alex Wood,Brandon Woodruff,Oracle Park
661673,2022-07-16,2022,Minnesota Twins,142,Chicago White Sox,145,6,3,1,Minnesota Twins,Chicago White Sox,Dylan Bundy,Lance Lynn,Target Field
661966,2022-07-16,2022,St. Louis Cardinals,138,Cincinnati Reds,113,11,3,1,St. Louis Cardinals,Cincinnati Reds,Miles Mikolas,Nick Lodolo,Busch Stadium
661114,2022-07-16,2022,Chicago Cubs,112,New York Mets,121,1,2,0,New York Mets,Chicago Cubs,Marcus Stroman,Taijuan Walker,Wrigley Field
661115,2022-07-16,2022,Chicago Cubs,112,New York Mets,121,3,4,0,New York Mets,Chicago Cubs,Drew Smyly,Max Scherzer,Wrigley Field
661718,2022-07-16,2022,Toronto Blue Jays,141,Kansas City Royals,118,6,5,1,Toronto Blue Jays,Kansas City Royals,Max Castillo,Daniel Lynch IV,Rogers Centre
661081,2022-07-16,2022,Colorado Rockies,115,Pittsburgh Pirates,134,2,0,1,Colorado Rockies,Pittsburgh Pirates,José Ureña,Mitch Keller,Coors Field
661809,2022-07-16,2022,Texas Rangers,140,Seattle Mariners,136,2,3,0,Seattle Mariners,Texas Rangers,Spencer Howard,Logan Gilbert,Globe Life Field
662483,2022-07-16,2022,Washington Nationals,120,Atlanta Braves,144,3,6,0,Atlanta Braves,Washington Nationals,Paolo Espino,Max Fried,Nationals Park
662952,2022-07-16,2022,Cleveland Guardians,114,Detroit Tigers,116,10,0,1,Cleveland Guardians,Detroit Tigers,Cal Quantrill,Michael Pineda,Progressive Field
662909,2022-07-16,2022,Houston Astros,117,Oakland Athletics,133,5,0,1,Houston Astros,Oakland Athletics,Justin Verlander,Jared Koenig,Minute Maid Park
661873,2022-07-16,2022,Tampa Bay Rays,139,Baltimore Orioles,110,4,6,0,Baltimore Orioles,Tampa Bay Rays,Ryan Yarbrough,Dean Kremer,Tropicana Field
661359,2022-07-16,2022,Miami Marlins,146,Philadelphia Phillies,143,0,10,0,Philadelphia Phillies,Miami Marlins,Max Meyer,Ranger Suárez,loanDepot park
661259,2022-07-16,2022,New York Yankees,147,Boston Red Sox,111,14,1,1,New York Yankees,Boston Red Sox,Jameson Taillon,Nick Pivetta,Yankee Stadium
662113,2022-07-16,2022,San Francisco Giants,137,Milwaukee Brewers,158,2,1,1,San Francisco Giants,Milwaukee Brewers,Alex Cobb,Eric Lauer,Oracle Park
662271,2022-07-16,2022,San Diego Padres,135,Arizona Diamondbacks,109,4,3,1,San Diego Padres,Arizona Diamondbacks,Sean Manaea,Tyler Gilbert,Petco Park
663415,2022-07-16,2022,Los Angeles Angels,108,Los Angeles Dodgers,119,1,7,0,Los Angeles Dodgers,Los Angeles Angels,José Suarez,Julio Urías,Angel Stadium
661717,2022-07-17,2022,Toronto Blue Jays,141,Kansas City Royals,118,4,2,1,Toronto Blue Jays,Kansas City Royals,José Berríos,Kris Bubic,Rogers Centre
662530,2022-07-17,2022,Washington Nationals,120,Atlanta Braves,144,7,3,1,Washington Nationals,Atlanta Braves,Erasmo Ramírez,Spencer Strider,Nationals Park
661258,2022-07-17,2022,New York Yankees,147,Boston Red Sox,111,13,2,1,New York Yankees,Boston Red Sox,Gerrit Cole,Chris Sale,Yankee Stadium
661872,2022-07-17,2022,Tampa Bay Rays,139,Baltimore Orioles,110,7,5,1,Tampa Bay Rays,Baltimore Orioles,Corey Kluber,Jordan Lyles,Tropicana Field
661373,2022-07-17,2022,Miami Marlins,146,Philadelphia Phillies,143,0,4,0,Philadelphia Phillies,Miami Marlins,Trevor Rogers,Aaron Nola,loanDepot park
662908,2022-07-17,2022,Houston Astros,117,Oakland Athletics,133,3,4,0,Oakland Athletics,Houston Astros,Jake Odorizzi,Adam Oller,Minute Maid Park
661672,2022-07-17,2022,Minnesota Twins,142,Chicago White Sox,145,0,11,0,Chicago White Sox,Minnesota Twins,Chris Archer,Dylan Cease,Target Field
661082,2022-07-17,2022,Chicago Cubs,112,New York Mets,121,3,2,1,Chicago Cubs,New York Mets,Adrian Sampson,David Peterson,Wrigley Field
661821,2022-07-17,2022,Texas Rangers,140,Seattle Mariners,136,2,6,0,Seattle Mariners,Texas Rangers,Glenn Otto Jr.,Chris Flexen,Globe Life Field
661080,2022-07-17,2022,Colorado Rockies,115,Pittsburgh Pirates,134,3,8,0,Pittsburgh Pirates,Colorado Rockies,Austin Gomber,Bryse Wilson,Coors Field
662059,2022-07-17,2022,San Francisco Giants,137,Milwaukee Brewers,158,9,5,1,San Francisco Giants,Milwaukee Brewers,Logan Webb,Aaron Ashby,Oracle Park
662269,2022-07-17,2022,San Diego Padres,135,Arizona Diamondbacks,109,1,3,0,Arizona Diamondbacks,San Diego Padres,Mike Clevinger,Merrill Kelly,Petco Park
661421,2022-07-21,2022,Miami Marlins,146,Texas Rangers,140,0,8,0,Texas Rangers,Miami Marlins,Pablo López,Jon Gray,loanDepot park
